bin valid fake clones missed
1033.8 0 1 0 0
1034.4 0 1 0 0
1034.5 0 2 0 0
1035.8 0 1 0 0
1036 0 1 0 0
1037.4 0 1 0 0
1037.8 0 1 0 0
1044.4 0 1 0 0
1046.3 0 1 0 0
1051.6 0 2 0 0
1052.4 0 1 0 0
1053.8 0 1 0 0
1054.1 0 1 0 0
1055.2 0 1 0 0
1060.2 0 1 0 0
1064.5 0 1 0 0
1065.1 0 1 0 0
1065.3 0 1 0 0
1072.3 0 2 0 0
1072.7 0 1 0 0
1073.3 0 1 0 0
1073.7 0 2 0 0
1076.2 0 2 0 0
1084.1 0 1 0 0
1087.3 0 1 0 0
1092.2 0 2 0 0
1099.6 0 1 0 0
1101.7 0 1 0 0
1104.2 0 3 0 0
1105.4 0 1 0 0
1108.2 0 1 0 0
1108.6 0 1 0 0
1108.9 0 1 0 0
1109.1 0 1 0 0
1120.3 0 2 0 0
1124.6 0 1 0 0
1125.3 0 1 0 0
1132.4 0 1 0 0
1133.7 0 1 0 0
1135 0 1 0 0
1141.2 0 2 0 0
1141.3 0 1 0 0
1147 0 1 0 0
1150.1 0 1 0 0
1158 0 2 0 0
1161.2 0 1 0 0
1163.5 0 1 0 0
1164.6 0 1 0 0
1165.8 0 1 0 0
1166.6 0 1 0 0
1168.4 0 2 0 0
1177.7 0 1 0 0
1179.2 0 1 0 0
1180.1 0 0 1 0
1183.1 0 0 1 0
1184.4 0 1 0 0
1186.7 0 1 0 0
1189.2 0 2 0 0
1192.2 0 1 0 0
1195 0 1 0 0
1199.3 0 1 0 0
1202.3 0 1 0 0
1203.3 1 0 0 0
1208.1 0 1 0 0
1208.8 0 1 0 0
1209.2 0 1 0 0
1210.8 0 1 0 0
1214.7 0 2 0 0
1219 0 3 0 0
1221.9 0 1 0 0
1225.2 0 1 0 0
1226.2 0 1 0 0
1230.9 0 2 0 0
1233.2 0 2 0 0
1236.6 0 2 0 0
1237 0 1 0 0
1240.5 0 1 0 0
1245.8 0 1 0 0
1246.9 0 1 0 0
1248.7 0 1 0 0
1254.5 0 1 0 0
1260.3 0 1 0 0
1261.8 0 1 0 0
1263.7 0 1 0 0
1286 0 1 0 0
1286.2 0 1 0 0
1292.9 0 1 0 0
1304.9 0 1 0 0
1309.1 0 1 0 0
1310.6 0 1 0 0
1310.9 0 1 0 0
1311 0 1 0 0
1316.1 0 1 0 0
1316.7 0 1 0 0
1318.1 0 1 0 0
1320.9 0 2 0 0
1325.6 0 1 0 0
1326.5 0 1 0 0
1326.7 0 1 0 0
1329.6 0 1 0 0
1330.2 0 1 0 0
1332.5 0 1 0 0
1336.9 0 1 0 0
1337.7 0 1 0 0
1339.2 0 1 0 0
1347.2 0 1 0 0
1348 0 1 0 0
1349.7 0 1 0 0
1350.6 0 1 0 0
1352.2 0 1 0 0
1352.7 0 1 0 0
1356.7 0 1 0 0
1359.1 0 0 1 0
1360.5 0 1 0 0
1375.2 0 1 0 0
1378.9 0 1 0 0
1384.3 0 1 0 0
1385.9 0 1 0 0
1387.6 0 1 0 0
1389.7 0 2 0 0
1390.1 0 1 0 0
1395.2 0 2 0 0
1399.2 0 1 0 0
1400.4 0 1 0 0
1400.7 0 1 0 0
1402.5 0 1 0 0
1403.6 0 1 0 0
1406.6 0 1 0 0
1407.2 0 2 0 0
1407.3 0 1 0 0
1413.9 0 2 0 0
1415 0 1 0 0
1433.4 0 1 0 0
1440.5 0 1 0 0
1441.3 0 1 0 0
1444.3 0 1 0 0
1452.4 0 1 0 0
1452.7 0 2 0 0
1452.8 0 1 0 0
1459.4 0 2 0 0
1459.8 0 2 0 0
1466 0 1 0 0
1468 0 1 0 0
1478.8 0 1 0 0
1481.9 0 1 0 0
1482.2 0 1 0 0
1495.7 0 1 0 0
1501 0 1 0 0
1501.2 0 1 0 0
1504.4 0 2 0 0
1512.4 0 1 0 0
1515.6 0 1 0 0
1517.9 0 1 0 0
1529.6 0 1 0 0
1533.7 0 1 0 0
1537.9 0 2 0 0
1552.1 0 1 0 0
1556.8 0 1 0 0
1559.5 0 1 0 0
1563.1 0 1 0 0
1576.1 0 1 0 0
1580.3 0 1 0 0
1580.4 0 1 0 0
1588.6 0 1 0 0
1591 0 1 0 0
1597.9 0 1 0 0
1598.5 0 1 0 0
1599.6 0 1 0 0
1599.7 0 1 0 0
1601.5 0 1 0 0
1601.9 0 1 0 0
1609.5 0 1 0 0
1620.7 0 1 0 0
1625.1 0 1 0 0
1626.8 0 1 0 0
1627.9 0 1 0 0
1639 0 1 0 0
1643.1 0 2 0 0
1650.9 0 2 0 0
1654.1 0 0 1 0
1656.8 0 2 0 0
1657.9 0 1 0 0
1664.8 0 2 0 0
1666 0 1 0 0
1671.5 0 2 0 0
1673.7 0 2 0 0
1681.3 0 2 0 0
1684.7 0 1 0 0
1686.7 0 2 0 0
1687.1 0 1 0 0
1690.5 0 1 0 0
1690.7 0 1 0 0
1693.2 0 3 0 0
1693.7 0 3 0 0
1696.5 0 3 0 0
1697.1 0 3 0 0
1699.2 0 1 0 0
1705.4 0 1 0 0
1707.1 0 1 0 0
1707.6 0 1 0 0
1709 0 1 0 0
1709.6 0 1 0 0
1714.8 0 2 0 0
1715.1 0 1 0 0
1719 0 1 0 0
1719.3 0 2 0 0
1721 0 1 0 0
1726.1 0 1 0 0
1726.2 0 2 0 0
1727.8 0 2 0 0
1732.2 0 1 0 0
1734.2 0 2 0 0
1734.3 0 1 0 0
1739 0 1 0 0
1741.4 0 2 0 0
1743.1 0 2 0 0
1744.1 0 1 0 0
1751.1 0 1 0 0
1751.4 0 1 0 0
1774.5 0 1 0 0
1779.6 0 0 0 1
1781.6 0 1 0 0
1781.8 0 1 0 0
1781.9 0 2 0 0
1801.3 0 2 0 0
1822.1 0 1 0 0
1824.6 0 1 0 0
1832.3 0 1 0 0
1843.2 0 1 0 0
1850.2 0 1 0 0
1852.4 0 2 0 0
1854.1 0 1 0 0
1859.8 0 1 0 0
1862.8 0 2 0 0
1864.6 0 1 0 0
1867.1 0 1 0 0
1873.6 0 2 0 0
1877.1 0 1 0 0
1887.8 0 1 0 0
1890.1 0 2 0 0
1896.7 0 0 1 0
1902 0 1 0 0
1902.4 0 1 0 0
1905.9 0 1 0 0
1911.5 0 1 0 0
1924 0 1 0 0
1928.4 0 1 0 0
1928.7 0 1 0 0
1944.9 0 1 0 0
1948.3 0 1 0 0
1951.3 0 2 0 0
1955.2 0 1 0 0
1963.1 0 1 0 0
1968.9 0 1 0 0
1974.3 0 1 0 0
1978 0 1 0 0
1980 0 1 0 0
1985.1 0 2 0 0
1987 0 2 0 0
2003.5 0 1 0 0
2021.7 0 1 0 0
2023.7 0 1 0 0
2036.6 0 1 0 0
2044.2 0 2 0 0
2052.3 0 2 0 0
2061.4 0 2 0 0
2068.6 0 2 0 0
2075.5 0 1 0 0
2082 0 1 0 0
2088.3 0 1 0 0
2097 0 1 0 0
2124 0 1 0 0
2125.1 0 2 0 0
2134.1 0 1 0 0
2144.7 0 1 0 0
2174.1 0 1 0 0
2177.1 0 2 0 0
2185.2 0 1 0 0
2204.9 0 1 0 0
2213.5 0 1 0 0
2235.1 0 2 0 0
2242 0 1 0 0
2261.1 0 1 0 0
2266.5 0 1 0 0
2279 1 0 0 0
2289.6 1 0 0 0
2315.4 0 1 0 0
2316.5 0 1 0 0
2319.7 0 1 0 0
2319.8 0 1 0 0
2324.3 0 1 0 0
2329.9 0 1 0 0
2331.6 0 1 0 0
2331.7 0 1 0 0
2339.4 0 1 0 0
2344.1 0 1 0 0
2364.8 0 1 0 0
2386.7 0 1 0 0
2438.2 0 1 0 0
2443.6 0 1 0 0
2469.8 0 0 1 0
2476.1 0 1 0 0
2498.4 0 1 0 0
2510.6 0 1 0 0
2515.6 0 1 0 0
2520.3 0 0 1 0
2526.8 0 1 0 0
2527.7 0 1 0 0
2533.2 0 1 0 0
2545.4 0 1 0 0
2548 0 1 0 0
2572.7 0 1 0 0
2592.3 0 2 0 0
2598.6 0 1 0 0
2603.9 0 1 0 0
2612.3 0 1 0 0
2613.7 0 1 0 0
2614.6 0 1 0 0
2632.8 0 1 0 0
2657.9 0 1 0 0
2684.2 0 1 0 0
2697 0 1 0 0
2711.8 0 2 0 0
2751.9 0 2 0 0
2758.3 0 1 0 0
2769.8 0 1 0 0
2800.4 0 1 0 0
2803.8 0 1 0 0
2805 0 1 0 0
2831.1 0 1 0 0
2874.3 0 1 0 0
2886.4 0 1 0 0
2889.2 0 1 0 0
2903.1 0 1 0 0
2909.6 0 1 0 0
2913.5 0 1 0 0
2913.7 0 1 0 0
2929.7 0 1 0 0
2932.7 0 1 0 0
2975.9 0 1 0 0
2989.7 0 1 0 0
2993.3 0 1 0 0
2993.8 0 1 0 0
2998.2 0 1 0 0
3051.3 0 1 0 0
3058.2 0 2 0 0
3089.9 0 1 0 0
3091.4 0 1 0 0
3092.7 0 0 2 0
3141.3 0 1 0 0
3147.2 0 1 0 0
3225.9 0 1 0 0
3248.4 0 1 0 0
3269.5 0 2 0 0
3292.5 0 2 0 0
3297.1 1 0 0 0
3313.6 0 1 0 0
3314 0 1 0 0
3337.4 0 1 0 0
3351.3 0 0 1 0
3356.3 0 1 0 0
3359.3 0 1 0 0
3382.9 0 1 0 0
3399.8 0 1 0 0
3422.3 0 1 0 0
3453.1 0 1 0 0
3466.2 0 1 0 0
3468.5 0 1 0 0
3484.9 0 1 0 0
3516.3 0 1 0 0
3587.7 0 1 0 0
3678.7 0 1 0 0
3720.2 0 1 0 0
3803 0 1 0 0
3828.7 0 1 0 0
3833.1 0 1 0 0
3876.4 0 1 0 0
3908.8 0 2 0 0
4039.8 0 1 0 0
4041.8 0 1 0 0
4113.6 0 1 0 0
4116.7 0 1 0 0
4125.7 1 0 0 0
4145.7 0 3 0 0
4380.2 0 1 0 0
4401.8 0 2 0 0
4418.3 0 2 0 0
4434.3 0 1 0 0
4458.3 0 1 0 0
4460 0 1 0 0
4464 0 2 0 0
4572.6 0 1 0 0
4591.1 0 1 0 0
4640.3 0 1 0 0
4663.4 0 1 0 0
4746.7 0 1 0 0
4756.8 1 0 0 0
4901.9 0 1 0 0
4977.2 0 1 0 0
5075.2 0 0 1 0
5242.1 0 1 0 0
5273.6 0 1 0 0
5297.1 0 1 0 0
5366.4 0 1 0 0
5435.8 0 1 0 0
5468.5 0 1 0 0
5498.4 0 1 0 0
5543.2 0 1 0 0
5543.8 0 1 0 0
5582.3 0 2 0 0
5648.6 0 1 0 0
5671.5 0 1 0 0
5799.2 0 1 0 0
5802.1 0 1 0 0
5833.7 0 1 0 0
6000.1 0 1 0 0
6024.6 0 1 0 0
6049.6 0 1 0 0
6299.5 0 1 0 0
6341.7 0 1 0 0
6351.4 0 1 0 0
6573.7 0 1 0 0
6777.3 0 1 0 0
6783.4 0 1 0 0
6827.5 0 1 0 0
6854.5 0 1 0 0
6887.9 0 2 0 0
7058.5 0 1 0 0
7090.4 0 1 0 0
7105.2 0 1 0 0
7136.9 0 1 0 0
7301.3 0 1 0 0
7387 0 2 0 0
7408.7 0 1 0 0
7528.9 0 1 0 0
7559 0 2 0 0
7652.6 0 1 0 0
7658.9 0 1 0 0
7995.3 0 2 0 0
8006.3 0 1 0 0
8222.5 0 1 0 0
8305.6 0 1 0 0
8317.1 0 1 0 0
8333.5 0 2 0 0
8493.7 0 1 0 0
8976.6 0 2 0 0
9268.4 0 1 0 0
9656.1 0 1 0 0
9768.2 0 2 0 0
10176.7 0 2 0 0
10266.7 0 2 0 0
10588.1 0 2 0 0
10838.6 0 1 0 0
11117.1 0 1 0 0
11549.7 0 1 0 0
11835.8 0 2 0 0
11838.9 0 1 0 0
11939.5 0 2 0 0
11999 0 1 0 0
12532.7 0 2 0 0
12843.4 0 1 0 0
14237.9 0 1 0 0
15154.6 0 2 0 0
15309 0 1 0 0
15367.7 0 1 0 0
15458.7 0 1 0 0
15950.6 0 1 0 0
16152.8 0 1 0 0
16562.8 0 2 0 0
17164.1 0 1 0 0
17340.9 0 1 0 0
17781.4 0 1 0 0
17824.5 0 1 0 0
18606.1 0 1 0 0
18693.4 0 1 0 0
19265.6 0 1 0 0
19270.7 0 1 0 0
19426.2 0 2 0 0
20251 1 0 0 0
20695.7 0 1 0 0
21807.4 0 1 0 0
21916 0 1 0 0
22957.6 0 1 0 0
24020.9 0 1 0 0
25368.3 0 1 0 0
26635.9 0 1 0 0
27705.1 0 2 0 0
28014.5 0 1 0 0
28429.7 0 2 0 0
35450.2 0 1 0 0
40857.5 0 1 0 0
44174.6 0 1 0 0
44282.5 0 1 0 0
47047.8 0 1 0 0
56306.7 0 1 0 0
57386.3 0 1 0 0
74236.4 0 1 0 0
424522 0 2 0 0
